query_id	doc_id	doc_score
9       	201   	0.0      
9       	203   	0.0      
9       	205   	0.0      
9       	208   	0.0      
9       	211   	0.0      
9       	212   	0.0      
9       	213   	0.0      
9       	214   	0.0      
9       	217   	0.0      
9       	222   	0.0      
9       	224   	0.0      
9       	227   	0.0      
9       	229   	0.0      
9       	230   	0.0      
9       	231   	0.0      
9       	232   	0.0      
9       	234   	0.0      
9       	237   	0.0      
9       	241   	0.0      
9       	242   	0.0      
9       	243   	0.0      
9       	244   	0.0      
9       	247   	0.0      
9       	248   	0.0      
9       	252   	0.0      
9       	258   	0.0      
9       	259   	0.0      
9       	261   	0.0      
9       	265   	0.0      
9       	273   	0.0      
9       	278   	0.0      
9       	280   	0.0      
9       	287   	0.0      
9       	288   	0.0      
9       	292   	0.0      
9       	296   	0.0      
9       	298   	0.0      
9       	299   	0.0      
9       	300   	0.0      
9       	308   	0.0      
9       	309   	0.0      
9       	311   	0.0      
9       	312   	0.0      
9       	313   	0.0      
9       	315   	0.0      
9       	316   	0.0      
9       	317   	0.0      
9       	318   	0.0      
9       	322   	0.0      
9       	323   	0.0      
9       	324   	0.0      
9       	335   	0.0      
9       	340   	0.0      
9       	341   	0.0      
9       	346   	0.0      
9       	351   	0.0      
9       	356   	0.0      
9       	358   	0.0      
9       	361   	0.0      
9       	363   	0.0      
9       	370   	0.0      
9       	372   	0.0      
9       	373   	0.0      
9       	376   	0.0      
9       	377   	0.0      
9       	379   	0.0      
9       	380   	0.0      
9       	381   	0.0      
9       	382   	0.0      
9       	386   	0.0      
9       	389   	0.0      
9       	391   	0.0      
9       	393   	0.0      
9       	394   	0.0      
9       	402   	0.0      
9       	404   	0.0      
9       	410   	0.0      
9       	413   	0.0      
9       	415   	0.0      
9       	423   	0.0      
9       	426   	0.0      
9       	430   	0.0      
9       	440   	0.0      
9       	442   	0.0      
9       	444   	0.0      
9       	445   	0.0      
9       	450   	0.0      
9       	452   	0.0      
9       	453   	0.0      
9       	457   	0.0      
9       	458   	0.0      
9       	459   	0.0      
9       	460   	0.0      
9       	465   	0.0      
9       	468   	0.0      
9       	469   	0.0      
9       	475   	0.0      
9       	477   	0.0      
9       	483   	0.0      
9       	484   	0.0      
9       	487   	0.0      
9       	490   	0.0      
9       	494   	0.0      
9       	495   	0.0      
9       	496   	0.0      
9       	498   	0.0      
9       	501   	0.0      
9       	503   	0.0      
9       	504   	0.0      
9       	511   	0.0      
9       	521   	0.0      
9       	526   	0.0      
9       	529   	0.0      
9       	530   	0.0      
9       	533   	0.0      
9       	535   	0.0      
9       	536   	0.0      
9       	537   	0.0      
9       	545   	0.0      
9       	562   	0.0      
9       	567   	0.0      
9       	569   	0.0      
9       	583   	0.0      
9       	589   	0.0      
9       	590   	0.0      
9       	591   	0.0      
9       	592   	0.0      
9       	593   	0.0      
9       	597   	0.0      
9       	600   	0.0      
9       	601   	0.0      
9       	602   	0.0      
9       	608   	0.0      
9       	624   	0.0      
9       	627   	0.0      
9       	632   	0.0      
9       	633   	0.0      
9       	634   	0.0      
9       	637   	0.0      
9       	652   	0.0      
9       	656   	0.0      
9       	658   	0.0      
9       	659   	0.0      
9       	663   	0.0      
9       	665   	0.0      
9       	669   	0.0      
9       	672   	0.0      
9       	682   	0.0      
9       	683   	0.0      
9       	686   	0.0      
9       	687   	0.0      
9       	688   	0.0      
9       	691   	0.0      
9       	692   	0.0      
9       	693   	0.0      
9       	696   	0.0      
9       	699   	0.0      
9       	700   	0.0      
9       	701   	0.0      
9       	702   	0.0      
9       	704   	0.0      
9       	705   	0.0      
9       	710   	0.0      
9       	714   	0.0      
9       	719   	0.0      
9       	748   	0.0      
9       	749   	0.0      
9       	750   	0.0      
9       	751   	0.0      
9       	770   	0.0      
9       	771   	0.0      
9       	774   	0.0      
9       	785   	0.0      
9       	793   	0.0      
9       	794   	0.0      
9       	795   	0.0      
9       	799   	0.0      
9       	800   	0.0      
9       	802   	0.0      
9       	803   	0.0      
9       	814   	0.0      
9       	818   	0.0      
9       	894   	0.0      
9       	900   	0.0      
9       	901   	0.0      
9       	915   	0.0      
9       	916   	0.0      
9       	918   	0.0      
9       	920   	0.0      
9       	921   	0.0      
9       	922   	0.0      
9       	927   	0.0      
9       	939   	0.0      
9       	940   	0.0      
9       	943   	0.0      
9       	945   	0.0      
9       	947   	0.0      
9       	949   	0.0      
9       	960   	0.0      
9       	964   	0.0      
9       	965   	0.0      
9       	970   	0.0      
9       	977   	0.0      
9       	984   	0.0      
9       	985   	0.0      
9       	986   	0.0      
9       	987   	0.0      
9       	988   	0.0      
9       	990   	0.0      
9       	992   	0.0      
9       	998   	0.0      
9       	1007  	0.0      
9       	1009  	0.0      
9       	1010  	0.0      
9       	1014  	0.0      
9       	1024  	0.0      
9       	1064  	0.0      
9       	1074  	0.0      
9       	1076  	0.0      
9       	1080  	0.0      
9       	1081  	0.0      
9       	1082  	0.0      
9       	1085  	0.0      
9       	1086  	0.0      
9       	1093  	0.0      
9       	1105  	0.0      
9       	1112  	0.0      
9       	1124  	0.0      
9       	1139  	0.0      
9       	1141  	0.0      
9       	1142  	0.0      
9       	1143  	0.0      
9       	1151  	0.0      
9       	1157  	0.0      
9       	1158  	0.0      
9       	1165  	0.0      
9       	1166  	0.0      
9       	1180  	0.0      
9       	1186  	0.0      
9       	1187  	0.0      
9       	1189  	0.0      
9       	1193  	0.0      
9       	1195  	0.0      
9       	1202  	0.0      
9       	1203  	0.0      
9       	1209  	0.0      
9       	1210  	0.0      
9       	1212  	0.0      
9       	1221  	0.0      
9       	1223  	0.0      
9       	1228  	0.0      
9       	1229  	0.0      
9       	1230  	0.0      
9       	1231  	0.0      
9       	1238  	0.0      
9       	1242  	0.0      
9       	1247  	0.0      
9       	1248  	0.0      
9       	1249  	0.0      
9       	1254  	0.0      
9       	1256  	0.0      
9       	1259  	0.0      
9       	1260  	0.0      
9       	1261  	0.0      
9       	1262  	0.0      
9       	1266  	0.0      
9       	1272  	0.0      
9       	1274  	0.0      
9       	1275  	0.0      
9       	1280  	0.0      
9       	1289  	0.0      
9       	1296  	0.0      
9       	1297  	0.0      
9       	1302  	0.0      
9       	1306  	0.0      
9       	1310  	0.0      
9       	1318  	0.0      
9       	1319  	0.0      
9       	1322  	0.0      
9       	1323  	0.0      
9       	1324  	0.0      
9       	1325  	0.0      
9       	1326  	0.0      
9       	1332  	0.0      
9       	1339  	0.0      
9       	1341  	0.0      
9       	1343  	0.0      
9       	1349  	0.0      
9       	1353  	0.0      
9       	1356  	0.0      
9       	1365  	0.0      
9       	1367  	0.0      
9       	1368  	0.0      
9       	1370  	0.0      
9       	1371  	0.0      
9       	1373  	0.0      
9       	1374  	0.0      
9       	1377  	0.0      
9       	1382  	0.0      
9       	1385  	0.0      
9       	1390  	0.0      
10      	493   	5.208    
10      	302   	4.536    
10      	110   	4.3      
10      	1143  	4.262    
10      	329   	4.163    
10      	1199  	4.096    
10      	949   	4.004    
10      	1010  	3.769    
10      	1264  	3.686    
10      	1009  	3.611    
10      	328   	3.515    
10      	262   	3.45     
10      	1286  	3.445    
10      	332   	3.42     
10      	524   	3.389    
10      	436   	3.388    
10      	541   	3.385    
10      	1274  	3.372    
10      	1319  	3.372    
10      	691   	3.337    
10      	421   	3.266    
10      	583   	3.265    
10      	101   	3.213    
10      	575   	3.2      
10      	656   	3.2      
10      	616   	3.129    
10      	1180  	3.127    
10      	1335  	3.121    
10      	185   	3.101    
10      	1310  	3.054    
10      	272   	3.018    
10      	1313  	2.997    
10      	1003  	2.967    
10      	405   	2.905    
10      	576   	2.902    
10      	283   	2.854    
10      	1077  	2.83     
10      	240   	2.823    
10      	125   	2.81     
10      	1214  	2.777    
10      	1204  	2.762    
10      	1250  	2.73     
10      	552   	2.723    
10      	622   	2.723    
10      	781   	2.689    
10      	1226  	2.685    
10      	183   	2.63     
10      	364   	2.622    
10      	1098  	2.613    
10      	522   	2.608    
10      	401   	2.59     
10      	976   	2.589    
10      	236   	2.585    
10      	975   	2.578    
10      	779   	2.577    
10      	259   	2.549    
10      	810   	2.53     
10      	127   	2.485    
10      	640   	2.48     
10      	170   	2.458    
10      	456   	2.437    
10      	809   	2.408    
10      	190   	2.404    
10      	103   	2.403    
10      	1185  	2.402    
10      	14    	2.397    
10      	695   	2.387    
10      	481   	2.383    
10      	1312  	2.382    
10      	442   	2.381    
10      	349   	2.354    
10      	1150  	2.343    
10      	1290  	2.334    
10      	540   	2.319    
10      	649   	2.318    
10      	645   	2.317    
10      	1147  	2.305    
10      	353   	2.266    
10      	129   	2.26     
10      	1355  	2.26     
10      	416   	2.26     
10      	1099  	2.255    
10      	1386  	2.255    
10      	1336  	2.245    
10      	1057  	2.238    
10      	365   	2.222    
10      	318   	2.214    
10      	1224  	2.198    
10      	753   	2.198    
10      	466   	2.192    
10      	1295  	2.188    
10      	360   	2.187    
10      	630   	2.187    
10      	1391  	2.183    
10      	548   	2.18     
10      	874   	2.174    
10      	621   	2.152    
10      	380   	2.133    
10      	85    	2.132    
10      	1252  	2.131    
10      	151   	2.111    
10      	1157  	2.096    
10      	294   	2.096    
10      	536   	2.076    
10      	1315  	2.074    
10      	166   	2.068    
10      	317   	2.061    
10      	1237  	2.046    
10      	131   	2.036    
10      	330   	2.035    
10      	1164  	2.027    
10      	667   	2.027    
10      	304   	2.015    
10      	414   	2.015    
10      	614   	2.006    
10      	617   	2.006    
10      	73    	2.003    
10      	811   	2.002    
10      	1230  	1.994    
10      	518   	1.982    
10      	169   	1.979    
10      	499   	1.965    
10      	193   	1.963    
10      	232   	1.961    
10      	830   	1.961    
10      	1139  	1.955    
10      	167   	1.95     
10      	1298  	1.942    
10      	292   	1.942    
10      	609   	1.942    
10      	710   	1.942    
10      	29    	1.923    
10      	96    	1.909    
10      	688   	1.887    
10      	171   	1.882    
10      	34    	1.876    
10      	1105  	1.876    
10      	108   	1.876    
10      	1248  	1.876    
10      	362   	1.862    
10      	529   	1.859    
10      	646   	1.859    
10      	438   	1.853    
10      	538   	1.853    
10      	615   	1.837    
10      	406   	1.827    
10      	611   	1.827    
10      	625   	1.817    
10      	998   	1.817    
10      	1303  	1.798    
10      	441   	1.793    
10      	244   	1.784    
10      	97    	1.778    
10      	253   	1.778    
10      	455   	1.778    
10      	506   	1.778    
10      	579   	1.778    
10      	623   	1.778    
10      	791   	1.778    
10      	488   	1.769    
10      	1007  	1.769    
10      	1072  	1.748    
10      	341   	1.748    
10      	342   	1.748    
10      	366   	1.748    
10      	435   	1.748    
10      	651   	1.745    
10      	33    	1.74     
10      	174   	1.738    
10      	355   	1.735    
10      	1046  	1.729    
10      	198   	1.729    
10      	782   	1.729    
10      	139   	1.723    
10      	209   	1.723    
10      	243   	1.723    
10      	558   	1.723    
10      	1104  	1.719    
10      	68    	1.712    
10      	1068  	1.71     
10      	70    	1.71     
10      	71    	1.71     
10      	92    	1.71     
10      	1187  	1.71     
10      	210   	1.71     
10      	1291  	1.71     
10      	1364  	1.71     
10      	415   	1.71     
10      	434   	1.71     
10      	482   	1.71     
10      	566   	1.71     
10      	612   	1.71     
10      	786   	1.71     
10      	866   	1.71     
10      	888   	1.71     
10      	990   	1.71     
10      	1011  	1.701    
10      	1296  	1.675    
10      	437   	1.675    
10      	463   	1.646    
10      	343   	1.639    
10      	595   	1.639    
10      	179   	1.633    
10      	363   	1.633    
10      	1389  	1.633    
10      	417   	1.633    
10      	444   	1.633    
10      	451   	1.633    
10      	465   	1.633    
10      	530   	1.633    
10      	738   	1.633    
10      	901   	1.633    
10      	1016  	1.633    
10      	907   	1.632    
10      	25    	1.618    
10      	1263  	1.618    
10      	348   	1.618    
10      	620   	1.606    
10      	1100  	1.602    
10      	1183  	1.602    
10      	1222  	1.602    
10      	1236  	1.602    
10      	1309  	1.602    
10      	327   	1.602    
10      	546   	1.602    
10      	573   	1.602    
10      	606   	1.602    
10      	124   	1.587    
10      	69    	1.572    
10      	1205  	1.572    
10      	59    	1.566    
10      	462   	1.566    
10      	27    	1.552    
10      	49    	1.552    
10      	340   	1.552    
10      	1374  	1.552    
10      	370   	1.552    
10      	1212  	1.551    
10      	8     	1.541    
10      	122   	1.541    
10      	1192  	1.541    
10      	1209  	1.541    
10      	1294  	1.541    
10      	792   	1.541    
10      	829   	1.541    
10      	876   	1.541    
10      	635   	1.52     
10      	1082  	1.519    
10      	443   	1.519    
10      	657   	1.519    
10      	1190  	1.485    
10      	213   	1.485    
10      	217   	1.485    
10      	572   	1.48     
10      	325   	1.474    
10      	1257  	1.465    
10      	9     	1.449    
10      	947   	1.436    
10      	1028  	1.431    
10      	1067  	1.431    
10      	313   	1.431    
10      	467   	1.431    
10      	589   	1.431    
10      	1258  	1.418    
10      	234   	1.414    
10      	1343  	1.414    
10      	447   	1.414    
10      	1051  	1.403    
10      	195   	1.403    
10      	1318  	1.392    
10      	767   	1.392    
10      	1156  	1.387    
10      	1161  	1.386    
10      	413   	1.386    
10      	624   	1.386    
10      	1103  	1.373    
10      	80    	1.373    
10      	1114  	1.373    
10      	1154  	1.373    
10      	1238  	1.373    
10      	446   	1.373    
10      	475   	1.373    
10      	618   	1.373    
10      	82    	1.365    
10      	1373  	1.347    
10      	494   	1.347    
10      	571   	1.347    
10      	1096  	1.328    
10      	172   	1.328    
10      	992   	1.328    
10      	542   	1.313    
10      	586   	1.313    
10      	173   	1.299    
10      	1191  	1.271    
10      	1349  	1.271    
10      	721   	1.271    
10      	946   	1.271    
10      	1001  	1.271    
10      	375   	1.265    
10      	1025  	1.23     
10      	12    	1.23     
10      	17    	1.23     
10      	1043  	1.23     
10      	19    	1.23     
10      	30    	1.23     
10      	1061  	1.23     
10      	1117  	1.23     
10      	1145  	1.23     
10      	1171  	1.23     
10      	1174  	1.23     
10      	164   	1.23     
10      	182   	1.23     
10      	1211  	1.23     
10      	202   	1.23     
10      	1269  	1.23     
10      	251   	1.23     
10      	254   	1.23     
10      	265   	1.23     
10      	277   	1.23     
10      	1302  	1.23     
10      	291   	1.23     
10      	1331  	1.23     
10      	1359  	1.23     
10      	1392  	1.23     
10      	403   	1.23     
10      	433   	1.23     
10      	476   	1.23     
10      	544   	1.23     
10      	701   	1.23     
10      	728   	1.23     
10      	798   	1.23     
10      	878   	1.23     
10      	906   	1.23     
10      	966   	1.23     
10      	982   	1.23     
10      	1015  	1.23     
10      	1115  	1.217    
10      	1151  	1.217    
10      	1227  	1.217    
10      	208   	1.217    
10      	212   	1.217    
10      	1268  	1.217    
10      	1292  	1.217    
10      	1337  	1.217    
10      	319   	1.217    
10      	1351  	1.217    
10      	427   	1.217    
10      	554   	1.217    
10      	588   	1.217    
10      	665   	1.217    
10      	776   	1.217    
10      	845   	1.217    
10      	915   	1.217    
10      	942   	1.217    
10      	974   	1.217    
10      	10    	1.204    
10      	74    	1.204    
10      	263   	1.204    
10      	296   	1.204    
10      	1371  	1.204    
10      	1394  	1.204    
10      	1395  	1.204    
10      	449   	1.204    
10      	477   	1.204    
10      	490   	1.204    
10      	495   	1.204    
10      	534   	1.204    
10      	550   	1.204    
10      	619   	1.204    
10      	654   	1.204    
10      	912   	1.204    
10      	944   	1.204    
10      	962   	1.204    
10      	168   	1.14     
10      	337   	1.14     
10      	344   	1.14     
10      	1375  	1.14     
10      	480   	1.14     
10      	628   	1.102    
10      	1024  	1.079    
10      	1027  	1.079    
10      	23    	1.079    
10      	1053  	1.079    
10      	1054  	1.079    
10      	1065  	1.079    
10      	44    	1.079    
10      	48    	1.079    
10      	55    	1.079    
10      	81    	1.079    
10      	87    	1.079    
10      	91    	1.079    
10      	1123  	1.079    
10      	1127  	1.079    
10      	117   	1.079    
10      	132   	1.079    
10      	159   	1.079    
10      	1201  	1.079    
10      	1277  	1.079    
10      	260   	1.079    
10      	1287  	1.079    
10      	1305  	1.079    
10      	1322  	1.079    
10      	299   	1.079    
10      	1340  	1.079    
10      	1342  	1.079    
10      	1368  	1.079    
10      	352   	1.079    
10      	1376  	1.079    
10      	410   	1.079    
10      	461   	1.079    
10      	498   	1.079    
10      	559   	1.079    
10      	580   	1.079    
10      	596   	1.079    
10      	716   	1.079    
10      	762   	1.079    
10      	817   	1.079    
10      	822   	1.079    
10      	862   	1.079    
10      	873   	1.079    
10      	877   	1.079    
10      	890   	1.079    
10      	927   	1.079    
10      	981   	1.079    
10      	804   	1.069    
10      	1159  	1.028    
10      	216   	1.028    
10      	686   	1.028    
10      	914   	1.028    
10      	1004  	1.028    
10      	18    	1.0      
10      	22    	1.0      
10      	1160  	1.0      
10      	161   	1.0      
10      	1189  	1.0      
10      	1203  	1.0      
10      	1221  	1.0      
10      	215   	1.0      
10      	1244  	1.0      
10      	1245  	1.0      
10      	1249  	1.0      
10      	1255  	1.0      
10      	237   	1.0      
10      	1288  	1.0      
10      	310   	1.0      
10      	1347  	1.0      
10      	511   	1.0      
10      	517   	1.0      
10      	574   	1.0      
10      	591   	1.0      
10      	629   	1.0      
10      	868   	1.0      
10      	967   	1.0      
10      	1006  	1.0      
10      	1110  	0.964    
10      	146   	0.964    
10      	1216  	0.964    
10      	338   	0.964    
10      	1385  	0.964    
10      	613   	0.964    
10      	958   	0.964    
10      	970   	0.964    
10      	991   	0.964    
10      	997   	0.964    
10      	24    	0.845    
10      	37    	0.845    
10      	50    	0.845    
10      	100   	0.845    
10      	102   	0.845    
10      	1144  	0.845    
10      	138   	0.845    
10      	1165  	0.845    
10      	142   	0.845    
10      	1166  	0.845    
10      	187   	0.845    
10      	188   	0.845    
10      	200   	0.845    
10      	1254  	0.845    
10      	238   	0.845    
10      	242   	0.845    
10      	1278  	0.845    
10      	1279  	0.845    
10      	1282  	0.845    
10      	282   	0.845    
10      	1325  	0.845    
10      	303   	0.845    
10      	309   	0.845    
10      	1353  	0.845    
10      	483   	0.845    
10      	502   	0.845    
10      	533   	0.845    
10      	553   	0.845    
10      	578   	0.845    
10      	592   	0.845    
10      	593   	0.845    
10      	602   	0.845    
10      	627   	0.845    
10      	637   	0.845    
10      	727   	0.845    
10      	789   	0.845    
10      	886   	0.845    
10      	894   	0.845    
10      	905   	0.845    
10      	911   	0.845    
10      	77    	0.803    
10      	197   	0.785    
10      	165   	0.762    
10      	1380  	0.762    
10      	759   	0.762    
10      	807   	0.762    
10      	986   	0.762    
10      	160   	0.732    
10      	668   	0.732    
10      	812   	0.732    
10      	820   	0.732    
10      	996   	0.732    
10      	1040  	0.686    
10      	1056  	0.686    
10      	1066  	0.686    
10      	1075  	0.686    
10      	56    	0.686    
10      	63    	0.686    
10      	1163  	0.686    
10      	1198  	0.686    
10      	1218  	0.686    
10      	201   	0.686    
10      	205   	0.686    
10      	239   	0.686    
10      	1285  	0.686    
10      	1341  	0.686    
10      	423   	0.686    
10      	505   	0.686    
10      	564   	0.686    
10      	608   	0.686    
10      	658   	0.686    
10      	717   	0.686    
10      	780   	0.686    
10      	801   	0.686    
10      	815   	0.686    
10      	819   	0.686    
10      	823   	0.686    
10      	824   	0.686    
10      	844   	0.686    
10      	917   	0.686    
10      	971   	0.686    
10      	1018  	0.686    
10      	1047  	0.602    
10      	1055  	0.602    
10      	40    	0.602    
10      	47    	0.602    
10      	53    	0.602    
10      	64    	0.602    
10      	1091  	0.602    
10      	1093  	0.602    
10      	1097  	0.602    
10      	1101  	0.602    
10      	79    	0.602    
10      	84    	0.602    
10      	1109  	0.602    
10      	89    	0.602    
10      	1113  	0.602    
10      	94    	0.602    
10      	1131  	0.602    
10      	113   	0.602    
10      	1155  	0.602    
10      	1162  	0.602    
10      	1170  	0.602    
10      	1179  	0.602    
10      	1188  	0.602    
10      	186   	0.602    
10      	1219  	0.602    
10      	1225  	0.602    
10      	204   	0.602    
10      	1228  	0.602    
10      	225   	0.602    
10      	1262  	0.602    
10      	246   	0.602    
10      	248   	0.602    
10      	1281  	0.602    
10      	1289  	0.602    
10      	275   	0.602    
10      	1300  	0.602    
10      	297   	0.602    
10      	300   	0.602    
10      	314   	0.602    
10      	315   	0.602    
10      	1339  	0.602    
10      	1345  	0.602    
10      	1356  	0.602    
10      	1362  	0.602    
10      	1365  	0.602    
10      	1378  	0.602    
10      	1379  	0.602    
10      	1382  	0.602    
10      	1400  	0.602    
10      	381   	0.602    
10      	391   	0.602    
10      	396   	0.602    
10      	412   	0.602    
10      	426   	0.602    
10      	430   	0.602    
10      	431   	0.602    
10      	464   	0.602    
10      	486   	0.602    
10      	491   	0.602    
10      	497   	0.602    
10      	513   	0.602    
10      	516   	0.602    
10      	561   	0.602    
10      	632   	0.602    
10      	636   	0.602    
10      	643   	0.602    
10      	661   	0.602    
10      	662   	0.602    
10      	674   	0.602    
10      	679   	0.602    
10      	687   	0.602    
10      	690   	0.602    
10      	692   	0.602    
10      	693   	0.602    
10      	696   	0.602    
10      	707   	0.602    
10      	709   	0.602    
10      	712   	0.602    
10      	713   	0.602    
10      	719   	0.602    
10      	729   	0.602    
10      	740   	0.602    
10      	748   	0.602    
10      	754   	0.602    
10      	758   	0.602    
10      	766   	0.602    
10      	795   	0.602    
10      	796   	0.602    
10      	797   	0.602    
10      	805   	0.602    
10      	821   	0.602    
10      	825   	0.602    
10      	827   	0.602    
10      	836   	0.602    
10      	853   	0.602    
10      	858   	0.602    
10      	869   	0.602    
10      	880   	0.602    
10      	924   	0.602    
10      	926   	0.602    
10      	928   	0.602    
10      	936   	0.602    
10      	964   	0.602    
10      	994   	0.602    
10      	999   	0.602    
10      	1000  	0.602    
11      	495   	5.345    
11      	572   	4.416    
11      	25    	4.35     
11      	556   	3.879    
11      	262   	3.84     
11      	72    	3.74     
11      	1310  	3.737    
11      	110   	3.665    
11      	1280  	3.511    
11      	1157  	3.469    
11      	370   	3.276    
11      	472   	3.27     
11      	28    	3.25     
11      	1356  	3.234    
11      	625   	3.197    
11      	1186  	3.139    
11      	738   	3.092    
11      	421   	3.067    
11      	1147  	3.059    
11      	1375  	3.052    
11      	654   	2.985    
11      	1327  	2.985    
11      	305   	2.981    
11      	456   	2.954    
11      	304   	2.941    
11      	341   	2.93     
11      	273   	2.92     
11      	1313  	2.92     
11      	317   	2.872    
11      	1248  	2.857    
11      	667   	2.84     
11      	1319  	2.827    
11      	192   	2.811    
11      	1274  	2.811    
11      	557   	2.798    
11      	570   	2.778    
11      	147   	2.749    
11      	540   	2.744    
11      	177   	2.709    
11      	35    	2.676    
11      	20    	2.667    
11      	160   	2.654    
11      	508   	2.633    
11      	1322  	2.632    
11      	190   	2.623    
11      	27    	2.62     
11      	939   	2.607    
11      	144   	2.605    
11      	252   	2.603    
11      	1242  	2.594    
11      	232   	2.576    
11      	593   	2.576    
11      	757   	2.573    
11      	1258  	2.571    
11      	1238  	2.564    
11      	1392  	2.552    
11      	335   	2.516    
11      	491   	2.512    
11      	308   	2.504    
11      	1389  	2.493    
11      	1246  	2.468    
11      	1072  	2.444    
11      	184   	2.433    
11      	567   	2.432    
11      	1307  	2.426    
11      	745   	2.416    
11      	473   	2.404    
11      	1200  	2.398    
11      	662   	2.362    
11      	93    	2.35     
11      	889   	2.339    
11      	629   	2.321    
11      	1106  	2.321    
11      	107   	2.317    
11      	571   	2.317    
11      	1229  	2.31     
11      	977   	2.307    
11      	1252  	2.307    
11      	1056  	2.306    
11      	843   	2.296    
11      	814   	2.288    
11      	78    	2.284    
11      	328   	2.269    
11      	157   	2.258    
11      	334   	2.238    
11      	721   	2.236    
11      	1263  	2.236    
11      	1156  	2.234    
11      	209   	2.217    
11      	719   	2.191    
11      	263   	2.186    
11      	132   	2.181    
11      	364   	2.172    
11      	201   	2.168    
11      	1314  	2.162    
11      	349   	2.16     
11      	2     	2.154    
11      	947   	2.15     
11      	941   	2.137    
11      	914   	2.122    
11      	1206  	2.118    
11      	665   	2.11     
11      	724   	2.109    
11      	1218  	2.094    
11      	467   	2.093    
11      	1181  	2.093    
11      	49    	2.089    
11      	329   	2.075    
11      	279   	2.057    
11      	1037  	2.056    
11      	1390  	2.051    
11      	179   	2.046    
11      	188   	2.046    
11      	453   	2.045    
11      	946   	2.045    
11      	1393  	2.028    
11      	62    	2.027    
11      	1387  	2.014    
11      	417   	2.008    
11      	402   	1.994    
11      	518   	1.988    
11      	1235  	1.988    
11      	1108  	1.981    
11      	912   	1.975    
11      	1394  	1.958    
11      	276   	1.948    
11      	410   	1.945    
11      	1035  	1.943    
11      	498   	1.94     
11      	682   	1.939    
11      	1309  	1.912    
11      	73    	1.906    
11      	934   	1.906    
11      	309   	1.9      
11      	149   	1.889    
11      	300   	1.889    
11      	476   	1.888    
11      	360   	1.887    
11      	423   	1.886    
11      	688   	1.886    
11      	777   	1.886    
11      	1000  	1.886    
11      	1231  	1.884    
11      	321   	1.872    
11      	525   	1.872    
11      	122   	1.869    
11      	989   	1.86     
11      	1198  	1.842    
11      	1346  	1.838    
11      	1040  	1.825    
11      	1336  	1.825    
11      	1061  	1.815    
11      	301   	1.813    
11      	1245  	1.813    
11      	677   	1.803    
11      	656   	1.794    
11      	494   	1.791    
11      	315   	1.771    
11      	216   	1.768    
11      	158   	1.766    
11      	771   	1.766    
11      	1192  	1.766    
11      	1201  	1.766    
11      	284   	1.765    
11      	506   	1.763    
11      	639   	1.76     
11      	242   	1.752    
11      	802   	1.752    
11      	1135  	1.752    
11      	927   	1.748    
11      	575   	1.745    
11      	371   	1.739    
11      	589   	1.739    
11      	907   	1.739    
11      	1207  	1.739    
11      	221   	1.738    
11      	422   	1.735    
11      	837   	1.735    
11      	1361  	1.735    
11      	641   	1.73     
11      	928   	1.728    
11      	517   	1.704    
11      	36    	1.7      
11      	58    	1.7      
11      	634   	1.7      
11      	6     	1.697    
11      	34    	1.697    
11      	981   	1.697    
11      	292   	1.688    
11      	205   	1.679    
11      	663   	1.679    
11      	976   	1.678    
11      	444   	1.674    
11      	561   	1.668    
11      	940   	1.666    
11      	164   	1.664    
11      	1300  	1.661    
11      	1316  	1.661    
11      	826   	1.659    
11      	966   	1.656    
11      	689   	1.655    
11      	94    	1.654    
11      	1202  	1.653    
11      	296   	1.651    
11      	112   	1.643    
11      	636   	1.643    
11      	576   	1.639    
11      	486   	1.638    
11      	44    	1.623    
11      	91    	1.623    
11      	97    	1.623    
11      	287   	1.623    
11      	543   	1.623    
11      	622   	1.623    
11      	828   	1.623    
11      	992   	1.623    
11      	180   	1.616    
11      	1179  	1.615    
11      	219   	1.605    
11      	332   	1.605    
11      	1175  	1.605    
11      	156   	1.601    
11      	186   	1.601    
11      	1244  	1.601    
11      	11    	1.597    
11      	1219  	1.597    
11      	230   	1.595    
11      	704   	1.595    
11      	1225  	1.591    
11      	1149  	1.587    
11      	351   	1.581    
11      	187   	1.576    
11      	373   	1.576    
11      	1269  	1.576    
11      	479   	1.574    
11      	535   	1.571    
11      	645   	1.571    
11      	666   	1.571    
11      	965   	1.571    
11      	82    	1.545    
11      	590   	1.545    
11      	929   	1.545    
11      	1311  	1.545    
11      	1330  	1.545    
11      	169   	1.535    
11      	170   	1.535    
11      	368   	1.535    
11      	609   	1.535    
11      	733   	1.535    
11      	804   	1.535    
11      	1007  	1.535    
11      	1059  	1.534    
11      	435   	1.533    
11      	1214  	1.525    
11      	640   	1.519    
11      	459   	1.516    
11      	264   	1.508    
11      	13    	1.507    
11      	51    	1.507    
11      	649   	1.507    
11      	1065  	1.503    
11      	1100  	1.503    
11      	792   	1.492    
11      	372   	1.491    
11      	635   	1.491    
11      	999   	1.491    
11      	1005  	1.491    
11      	1124  	1.491    
11      	1191  	1.491    
11      	1205  	1.491    
11      	1304  	1.491    
11      	499   	1.482    
11      	124   	1.48     
11      	357   	1.477    
11      	1164  	1.477    
11      	1239  	1.47     
11      	327   	1.459    
11      	359   	1.459    
11      	401   	1.458    
11      	1303  	1.458    
11      	519   	1.457    
11      	1228  	1.457    
11      	1266  	1.457    
11      	229   	1.45     
11      	433   	1.45     
